sensor_id,irrigate,energy_used,data_processed,timestamp
sensor_10,False,0.116,0.69,1759761103.9066656
sensor_9,True,0.077,0.13,1759761105.7890236
sensor_2,True,0.155,0.46,1759761105.9075518
sensor_4,True,0.052,0.65,1759761107.789951
sensor_7,True,0.088,0.48,1759761107.908417
sensor_7,False,0.18,0.61,1759761109.7907126
sensor_6,True,0.147,0.24,1759761109.909093
sensor_4,False,0.158,0.19,1759761111.791392
sensor_7,False,0.12,0.15,1759761111.9099383
sensor_1,False,0.055,0.65,1759761113.7920258
sensor_8,False,0.063,0.12,1759761113.9106355
sensor_7,False,0.188,0.62,1759761115.7926106
sensor_9,False,0.125,0.23,1759761115.9112082
sensor_9,True,0.065,0.33,1759761117.7932756
sensor_8,False,0.161,0.1,1759761117.911874
sensor_6,True,0.16,0.21,1759761119.794074
sensor_1,False,0.159,0.48,1759761119.9125628
sensor_7,True,0.129,0.55,1759761121.794746
sensor_1,False,0.134,0.61,1759761121.9132426
sensor_9,True,0.169,0.15,1759761123.7953827
sensor_9,False,0.08,0.63,1759761123.9141445
sensor_7,False,0.104,0.16,1759761125.7960048
sensor_1,True,0.084,0.57,1759761125.9148245
sensor_9,True,0.07,0.48,1759761127.7966132
sensor_7,True,0.051,0.24,1759761127.9155006
sensor_1,False,0.157,0.36,1759761129.7972531
sensor_4,False,0.183,0.45,1759761129.9161994
sensor_9,True,0.131,0.12,1759761131.7979236
sensor_2,False,0.166,0.45,1759761131.916905
sensor_3,False,0.148,0.6,1759761133.7985914
sensor_4,True,0.084,0.18,1759761133.9175994
sensor_10,True,0.075,0.25,1759761135.799268
sensor_8,True,0.113,0.32,1759761135.9183462
sensor_2,True,0.124,0.49,1759761137.7998784
sensor_1,True,0.148,0.56,1759761137.9190192
sensor_4,False,0.198,0.31,1759761139.800767
sensor_7,True,0.186,0.59,1759761139.9196687
sensor_1,True,0.092,0.27,1759761141.8013732
sensor_4,False,0.077,0.39,1759761141.9204276
sensor_6,False,0.129,0.46,1759761143.8021116
sensor_6,True,0.189,0.54,1759761143.9212756
sensor_8,True,0.079,0.16,1759761145.8027723
sensor_4,True,0.185,0.51,1759761145.922143
sensor_6,False,0.067,0.64,1759761147.8035352
sensor_4,True,0.091,0.23,1759761147.922841
sensor_7,True,0.074,0.56,1759761149.8043554
sensor_6,True,0.119,0.29,1759761149.9234776
sensor_8,False,0.166,0.47,1759761151.8051586
sensor_7,False,0.117,0.34,1759761151.924223
sensor_9,False,0.135,0.16,1759761153.805765
sensor_6,False,0.131,0.69,1759761153.9249094
sensor_2,False,0.059,0.29,1759761155.8064125
sensor_1,False,0.192,0.37,1759761155.9256551
sensor_1,False,0.07,0.11,1759761157.807119
sensor_6,True,0.118,0.3,1759761157.9265423
sensor_1,True,0.165,0.35,1759761159.8078024
sensor_4,True,0.13,0.28,1759761159.927304
sensor_2,False,0.082,0.36,1759761161.8085184
sensor_5,False,0.089,0.68,1759761161.9279628
sensor_5,False,0.146,0.55,1759761163.8094413
sensor_10,False,0.081,0.16,1759761163.9286315
sensor_3,False,0.08,0.11,1759761165.8102548
sensor_5,True,0.169,0.39,1759761165.9292958
sensor_5,False,0.087,0.45,1759761167.8109267
sensor_7,True,0.099,0.34,1759761167.9299264
sensor_7,True,0.149,0.27,1759761169.8116834
sensor_1,False,0.078,0.13,1759761169.9306164
sensor_10,True,0.149,0.44,1759761171.8124354
sensor_8,False,0.162,0.64,1759761171.93141
sensor_7,True,0.103,0.62,1759761173.8130674
sensor_4,True,0.112,0.38,1759761173.9321883
sensor_5,False,0.154,0.14,1759761175.8137488
sensor_2,False,0.18,0.35,1759761175.932967
sensor_8,False,0.077,0.27,1759761177.8145769
sensor_5,True,0.128,0.53,1759761177.9337218
sensor_6,False,0.087,0.25,1759761179.8152337
sensor_2,False,0.158,0.6,1759761179.9344773
sensor_2,True,0.147,0.25,1759761181.8159597
sensor_2,False,0.111,0.45,1759761181.935124
sensor_3,False,0.172,0.44,1759761183.81657
sensor_2,True,0.052,0.18,1759761183.9357874
sensor_2,False,0.139,0.17,1759761185.8171377
sensor_9,False,0.099,0.59,1759761185.9364376
sensor_8,False,0.168,0.27,1759761187.8176734
sensor_3,False,0.081,0.55,1759761187.9370835
sensor_8,True,0.124,0.7,1759761189.818423
sensor_8,False,0.189,0.2,1759761189.9378157
sensor_4,True,0.125,0.49,1759761191.8191173
sensor_5,True,0.132,0.55,1759761191.9385579
sensor_9,True,0.084,0.27,1759761193.8198
sensor_8,True,0.083,0.67,1759761193.9392328
sensor_6,True,0.168,0.41,1759761195.8205366
sensor_8,True,0.095,0.32,1759761195.939982
sensor_9,False,0.199,0.33,1759761197.821183
sensor_3,False,0.089,0.14,1759761197.9407556
sensor_8,False,0.093,0.15,1759761199.822056
sensor_5,False,0.154,0.37,1759761199.941455
sensor_9,True,0.171,0.35,1759761201.8227472
sensor_3,True,0.101,0.51,1759761201.9423056
sensor_5,True,0.081,0.27,1759761203.8234453
sensor_3,True,0.163,0.12,1759761203.9429967
sensor_9,False,0.11,0.56,1759761205.8240752
sensor_10,True,0.176,0.15,1759761205.9438791
sensor_2,True,0.158,0.57,1759761207.8245175
sensor_4,True,0.051,0.23,1759761207.9445758
sensor_1,True,0.086,0.28,1759761209.8251078
sensor_2,True,0.176,0.12,1759761209.945437
sensor_5,False,0.185,0.43,1759761211.825991
sensor_8,False,0.196,0.49,1759761211.946169
sensor_6,True,0.151,0.27,1759761213.8267632
sensor_1,False,0.108,0.2,1759761213.9469125
sensor_2,True,0.069,0.49,1759761215.827714
sensor_3,True,0.096,0.64,1759761215.9476073
sensor_3,False,0.188,0.54,1759761217.828612
sensor_5,False,0.072,0.36,1759761217.9482515
sensor_5,True,0.113,0.28,1759761219.8293035
sensor_3,False,0.079,0.15,1759761219.9489853
sensor_3,True,0.198,0.45,1759761221.8299723
sensor_5,True,0.163,0.52,1759761221.9498813
sensor_7,True,0.146,0.33,1759761223.830383
sensor_7,True,0.054,0.18,1759761223.9505835
sensor_7,True,0.169,0.64,1759761225.8310604
sensor_9,False,0.154,0.56,1759761225.951285
sensor_7,False,0.067,0.56,1759761227.8317444
sensor_8,False,0.083,0.11,1759761227.95201
sensor_6,False,0.074,0.2,1759761229.8324134
sensor_10,False,0.177,0.67,1759761229.9526827
sensor_4,False,0.068,0.27,1759761231.8330636
sensor_10,False,0.164,0.57,1759761231.9533572
sensor_8,True,0.098,0.68,1759761233.8337045
sensor_4,True,0.111,0.13,1759761233.9541347
sensor_1,True,0.15,0.55,1759761235.8343902
sensor_8,True,0.195,0.62,1759761235.9549196
sensor_8,False,0.087,0.37,1759761237.835144
sensor_1,True,0.178,0.16,1759761237.955721
sensor_7,True,0.129,0.38,1759761239.8357725
sensor_9,True,0.05,0.1,1759761239.9563851
sensor_2,True,0.18,0.54,1759761241.836476
sensor_3,False,0.171,0.51,1759761241.957079
sensor_1,False,0.068,0.13,1759761243.837109
sensor_2,False,0.112,0.51,1759761243.9577868
sensor_8,False,0.064,0.11,1759761245.8376906
sensor_4,True,0.133,0.68,1759761245.958436
sensor_2,True,0.157,0.33,1759761247.8380592
sensor_6,True,0.132,0.46,1759761247.9596956
sensor_6,False,0.071,0.53,1759761249.8386288
sensor_4,False,0.096,0.44,1759761249.9604435
sensor_10,False,0.086,0.32,1759761251.8393579
sensor_1,False,0.087,0.61,1759761251.9611297
sensor_4,True,0.08,0.15,1759761253.840138
sensor_6,True,0.094,0.23,1759761253.9618168
sensor_5,False,0.126,0.16,1759761255.8408031
sensor_4,False,0.106,0.11,1759761255.9625695
sensor_7,True,0.124,0.19,1759761257.8415031
sensor_4,True,0.169,0.4,1759761257.963263
sensor_9,True,0.089,0.61,1759761259.84214
sensor_3,False,0.095,0.56,1759761259.9639468
sensor_10,True,0.128,0.28,1759761261.842788
sensor_6,True,0.087,0.26,1759761261.9646719
sensor_3,True,0.142,0.17,1759761263.8434875
sensor_1,False,0.101,0.4,1759761263.9654806
sensor_4,True,0.195,0.11,1759761265.8441596
sensor_5,False,0.093,0.42,1759761265.9662297
sensor_9,False,0.134,0.19,1759761267.844795
sensor_2,False,0.115,0.48,1759761267.9668646
sensor_7,True,0.055,0.63,1759761269.845417
sensor_5,True,0.104,0.31,1759761269.9677963
sensor_10,True,0.177,0.53,1759761271.8461063
sensor_4,True,0.153,0.65,1759761271.968526
sensor_7,False,0.185,0.32,1759761273.8467803
sensor_8,False,0.105,0.35,1759761273.9692154
sensor_3,False,0.08,0.42,1759761275.847581
sensor_1,True,0.181,0.53,1759761275.9699283
sensor_5,True,0.119,0.42,1759761277.8483067
sensor_7,True,0.112,0.48,1759761277.9705348
sensor_6,True,0.162,0.19,1759761279.8489068
sensor_6,False,0.137,0.34,1759761279.9713328
sensor_6,False,0.162,0.59,1759761281.8495095
sensor_9,True,0.132,0.36,1759761281.9721658
sensor_2,False,0.14,0.43,1759761283.8500183
sensor_5,True,0.102,0.65,1759761283.9728484
sensor_2,True,0.092,0.28,1759761285.8507352
sensor_2,True,0.121,0.67,1759761285.9734833
sensor_10,False,0.162,0.35,1759761287.8515034
sensor_10,False,0.167,0.34,1759761287.9742615
sensor_1,False,0.077,0.54,1759761289.8523479
sensor_1,True,0.151,0.43,1759761289.97499
sensor_2,False,0.054,0.14,1759761291.8531613
sensor_4,False,0.184,0.62,1759761291.9754884
sensor_9,False,0.133,0.33,1759761293.8540857
sensor_8,False,0.184,0.34,1759761293.9762738
sensor_9,False,0.154,0.69,1759761295.8546894
sensor_1,False,0.097,0.35,1759761295.9769428
sensor_2,True,0.128,0.17,1759761297.8555138
sensor_7,False,0.159,0.39,1759761297.9778893
sensor_4,True,0.073,0.28,1759761299.8563495
sensor_5,True,0.063,0.43,1759761299.9785914
sensor_8,False,0.086,0.13,1759761301.857042
sensor_1,False,0.134,0.49,1759761301.9792898
sensor_6,True,0.057,0.28,1759761303.8579977
sensor_10,True,0.187,0.54,1759761303.9799933
sensor_1,False,0.089,0.26,1759761305.8587308
sensor_4,True,0.181,0.46,1759761305.980671
sensor_7,False,0.147,0.12,1759761307.8596337
sensor_8,False,0.142,0.47,1759761307.981357
sensor_9,True,0.092,0.45,1759761309.8603103
sensor_6,False,0.072,0.61,1759761309.9820957
sensor_1,False,0.159,0.69,1759761311.8609645
sensor_9,True,0.149,0.63,1759761311.9827836
sensor_6,False,0.165,0.58,1759761313.8615909
sensor_1,False,0.148,0.26,1759761313.9834168
sensor_4,False,0.197,0.45,1759761315.8623278
sensor_5,True,0.119,0.13,1759761315.9841337
sensor_7,False,0.186,0.3,1759761317.8629243
sensor_1,False,0.091,0.23,1759761317.9849308
sensor_2,True,0.126,0.63,1759761319.86357
sensor_2,True,0.132,0.23,1759761319.9855754
sensor_3,True,0.123,0.3,1759761321.8643167
sensor_6,True,0.102,0.23,1759761321.9862862
sensor_3,True,0.185,0.11,1759761323.8650036
sensor_3,True,0.06,0.32,1759761323.9869363
sensor_8,True,0.073,0.57,1759761325.8656745
sensor_3,True,0.128,0.59,1759761325.9876156
sensor_3,True,0.083,0.34,1759761327.866404
sensor_1,True,0.087,0.58,1759761327.9882655
sensor_3,True,0.122,0.45,1759761329.8670754
sensor_5,True,0.083,0.32,1759761329.9891098
sensor_7,True,0.084,0.25,1759761331.8677068
sensor_7,False,0.109,0.33,1759761331.9899645
sensor_4,True,0.127,0.47,1759761333.868497
sensor_9,False,0.156,0.36,1759761333.9906542
sensor_8,False,0.111,0.27,1759761335.869168
sensor_2,True,0.17,0.59,1759761335.991349
sensor_5,True,0.185,0.49,1759761337.8697906
sensor_6,False,0.123,0.2,1759761337.9920404
sensor_9,False,0.114,0.67,1759761339.8704715
sensor_2,True,0.136,0.11,1759761339.9926987
sensor_10,False,0.055,0.21,1759761341.8711298
sensor_7,False,0.086,0.61,1759761341.9934132
sensor_4,True,0.129,0.41,1759761343.8717713
sensor_5,True,0.18,0.36,1759761343.9941685
sensor_1,True,0.171,0.17,1759761345.8723454
sensor_1,False,0.111,0.25,1759761345.9948409
sensor_9,False,0.078,0.13,1759761347.8730204
sensor_4,False,0.166,0.6,1759761347.9954927
sensor_8,False,0.118,0.43,1759761349.8736236
sensor_3,False,0.054,0.66,1759761349.996252
sensor_6,True,0.19,0.66,1759761351.874041
sensor_4,False,0.127,0.63,1759761351.9971774
sensor_9,True,0.078,0.25,1759761353.8747246
sensor_5,False,0.12,0.32,1759761353.9979596
sensor_5,False,0.051,0.25,1759761355.8753242
sensor_8,True,0.094,0.49,1759761355.9988213
sensor_4,False,0.15,0.13,1759761357.8760023
sensor_9,True,0.07,0.59,1759761357.9994516
sensor_6,True,0.173,0.15,1759761359.876619
sensor_1,True,0.127,0.45,1759761360.0001223
sensor_8,False,0.198,0.69,1759761361.8774145
sensor_9,True,0.175,0.39,1759761362.0008821
sensor_2,False,0.168,0.31,1759761363.8781333
sensor_5,False,0.162,0.11,1759761364.0015888
sensor_5,True,0.086,0.34,1759761365.878766
sensor_4,True,0.052,0.22,1759761366.0023654
sensor_9,True,0.076,0.32,1759761367.8796108
sensor_6,True,0.077,0.36,1759761368.0030022
sensor_9,True,0.085,0.22,1759761369.8802826
sensor_9,True,0.115,0.15,1759761370.0036843
sensor_4,False,0.126,0.63,1759761371.8809774
sensor_4,True,0.108,0.36,1759761372.004323
sensor_5,True,0.191,0.22,1759761373.8816812
sensor_1,False,0.199,0.48,1759761374.0050461
sensor_1,False,0.057,0.22,1759761375.8826075
sensor_1,True,0.055,0.12,1759761376.0057762
sensor_2,False,0.116,0.22,1759761377.883368
sensor_9,True,0.115,0.11,1759761378.0065024
sensor_7,True,0.077,0.4,1759761379.8842866
sensor_7,True,0.149,0.26,1759761380.0072637
sensor_6,True,0.054,0.63,1759761381.8850214
sensor_4,False,0.106,0.17,1759761382.0079691
sensor_1,True,0.195,0.59,1759761383.8857956
sensor_10,True,0.064,0.41,1759761384.0086334
sensor_6,False,0.158,0.68,1759761385.8866389
sensor_9,False,0.127,0.56,1759761386.0092523
sensor_2,False,0.13,0.62,1759761387.8874044
sensor_1,True,0.135,0.24,1759761388.009983
sensor_10,False,0.099,0.44,1759761389.8880186
sensor_5,True,0.093,0.39,1759761390.0108137
sensor_2,True,0.08,0.68,1759761391.8887417
sensor_2,False,0.187,0.66,1759761392.0115006
sensor_7,False,0.059,0.51,1759761393.8895721
sensor_2,True,0.124,0.19,1759761394.0121782
sensor_4,False,0.145,0.63,1759761395.890312
sensor_10,False,0.191,0.69,1759761396.0127935
sensor_4,True,0.154,0.44,1759761397.891006
sensor_9,True,0.174,0.27,1759761398.0134184
sensor_10,False,0.184,0.25,1759761399.8916118
sensor_7,True,0.17,0.51,1759761400.0140872
sensor_2,False,0.119,0.26,1759761401.892347
sensor_2,False,0.186,0.41,1759761402.014802
sensor_6,False,0.167,0.6,1759761403.8931487
sensor_5,False,0.117,0.22,1759761404.0155034
sensor_1,False,0.062,0.21,1759761405.894058
sensor_7,False,0.135,0.31,1759761406.016113
sensor_6,False,0.169,0.45,1759761407.8947425
sensor_8,False,0.192,0.52,1759761408.0167305
sensor_10,False,0.153,0.22,1759761409.8955443
sensor_8,False,0.1,0.63,1759761410.017395
sensor_7,False,0.068,0.45,1759761411.8963122
sensor_1,True,0.051,0.57,1759761412.0180347
sensor_2,True,0.122,0.11,1759761413.8969047
sensor_3,False,0.158,0.63,1759761414.0188074
sensor_7,True,0.072,0.17,1759761415.8978179
sensor_1,True,0.114,0.47,1759761416.0194595
sensor_2,False,0.153,0.45,1759761417.898639
sensor_5,False,0.1,0.36,1759761418.0202448
sensor_1,True,0.11,0.38,1759761419.8992777
sensor_1,False,0.178,0.12,1759761420.0209188
sensor_9,False,0.107,0.34,1759761421.9000814
sensor_4,False,0.166,0.26,1759761422.021596
sensor_1,False,0.08,0.38,1759761423.900771
sensor_2,True,0.117,0.69,1759761424.0223677
sensor_6,True,0.178,0.52,1759761425.9016025
sensor_4,True,0.138,0.36,1759761426.0231545
sensor_6,False,0.182,0.35,1759761427.9023926
sensor_4,False,0.152,0.41,1759761428.0240023
sensor_3,True,0.167,0.19,1759761429.9031436
sensor_5,False,0.164,0.43,1759761430.0247037
sensor_6,True,0.059,0.52,1759761431.9038122
sensor_1,True,0.172,0.38,1759761432.025573
sensor_8,False,0.179,0.63,1759761433.904622
sensor_4,True,0.114,0.11,1759761434.0263226
sensor_5,True,0.093,0.35,1759761435.9053109
sensor_9,False,0.051,0.67,1759761436.0269415
sensor_7,True,0.072,0.21,1759761437.9060705
sensor_2,False,0.092,0.52,1759761438.0275793
sensor_6,False,0.085,0.65,1759761439.9067285
sensor_5,False,0.119,0.23,1759761440.028274
sensor_3,True,0.119,0.55,1759761441.9075427
sensor_10,True,0.147,0.51,1759761442.0289574
sensor_4,True,0.137,0.16,1759761443.9082298
sensor_9,True,0.163,0.47,1759761444.029727
sensor_6,True,0.071,0.37,1759761445.909157
sensor_8,False,0.195,0.5,1759761446.030368
sensor_10,True,0.174,0.41,1759761447.9099262
sensor_2,True,0.121,0.52,1759761448.031102
sensor_1,False,0.107,0.25,1759761449.9107916
sensor_3,False,0.124,0.68,1759761450.0318205
sensor_1,True,0.151,0.24,1759761451.9115963
sensor_7,False,0.098,0.37,1759761452.0325508
sensor_8,True,0.146,0.62,1759761453.9124362
sensor_5,True,0.062,0.65,1759761454.0331852
sensor_1,True,0.156,0.33,1759761455.9130256
sensor_4,True,0.057,0.44,1759761456.0339253
sensor_2,True,0.168,0.68,1759761457.913741
sensor_2,False,0.111,0.34,1759761458.0345895
sensor_8,True,0.135,0.68,1759761459.9144793
sensor_4,False,0.13,0.69,1759761460.0351672
sensor_2,True,0.062,0.68,1759761461.9152405
sensor_6,True,0.055,0.69,1759761462.0358737
sensor_10,True,0.094,0.62,1759761463.9160051
sensor_9,False,0.075,0.29,1759761464.0365503
sensor_8,False,0.124,0.28,1759761465.9166594
sensor_2,False,0.167,0.52,1759761466.0373514
sensor_9,True,0.187,0.34,1759761467.917038
sensor_10,False,0.186,0.68,1759761468.0377018
sensor_7,True,0.089,0.23,1759761469.9178002
sensor_3,False,0.078,0.15,1759761470.038345
sensor_10,False,0.17,0.69,1759761471.9185236
sensor_5,True,0.089,0.35,1759761472.0389895
sensor_1,False,0.162,0.65,1759761473.9193046
sensor_7,False,0.063,0.55,1759761474.0396652
sensor_3,True,0.18,0.45,1759761475.9199803
sensor_5,False,0.055,0.37,1759761476.0405033
sensor_2,True,0.185,0.36,1759761477.9206505
sensor_2,False,0.086,0.64,1759761478.0412853
sensor_3,True,0.064,0.65,1759761479.921328
sensor_3,True,0.097,0.54,1759761480.0419836
sensor_7,True,0.086,0.21,1759761481.921979
sensor_2,True,0.141,0.48,1759761482.0426068
sensor_4,True,0.141,0.31,1759761483.9227448
sensor_1,True,0.093,0.17,1759761484.0430825
sensor_5,False,0.164,0.51,1759761485.9234288
sensor_4,True,0.131,0.67,1759761486.0437407
sensor_10,False,0.055,0.27,1759761487.924135
sensor_6,True,0.199,0.6,1759761488.0445473
sensor_1,False,0.18,0.3,1759761489.924856
sensor_1,False,0.106,0.42,1759761490.0453675
sensor_10,True,0.196,0.22,1759761491.925656
sensor_3,True,0.159,0.11,1759761492.0462782
sensor_4,False,0.157,0.31,1759761493.9264574
sensor_8,False,0.165,0.57,1759761494.0470586
sensor_8,False,0.192,0.22,1759761495.9271429
sensor_6,True,0.13,0.44,1759761496.047875
sensor_8,True,0.088,0.56,1759761497.9277432
sensor_6,False,0.118,0.16,1759761498.04873
sensor_10,False,0.135,0.33,1759761499.92855
sensor_3,True,0.082,0.68,1759761500.0494313
sensor_7,True,0.17,0.26,1759761501.9292276
sensor_10,True,0.131,0.31,1759761502.0501804
sensor_2,True,0.125,0.1,1759761503.9299626
sensor_10,True,0.157,0.46,1759761504.0508728
sensor_5,True,0.118,0.37,1759761505.9306104
sensor_4,True,0.199,0.37,1759761506.0517066
sensor_5,True,0.063,0.3,1759761507.9310777
sensor_4,True,0.097,0.11,1759761508.052313
sensor_1,True,0.071,0.4,1759761509.9315207
sensor_4,True,0.054,0.42,1759761510.0528328
sensor_9,False,0.148,0.19,1759761511.9321897
sensor_7,True,0.126,0.22,1759761512.05325
sensor_9,True,0.096,0.24,1759761513.9328146
sensor_6,True,0.076,0.45,1759761514.0538173
sensor_6,False,0.052,0.55,1759761515.933462
sensor_1,False,0.072,0.11,1759761516.0544107
sensor_2,True,0.188,0.23,1759761517.93407
sensor_1,False,0.105,0.22,1759761518.0551383
sensor_4,False,0.189,0.67,1759761519.9347548
sensor_2,True,0.092,0.34,1759761520.0559702
sensor_7,True,0.174,0.32,1759761521.9355464
sensor_4,True,0.084,0.32,1759761522.0566146
sensor_5,False,0.131,0.44,1759761523.9361432
sensor_10,False,0.074,0.21,1759761524.057449
sensor_3,True,0.133,0.11,1759761525.9369042
sensor_7,True,0.078,0.18,1759761526.058229
sensor_9,True,0.161,0.36,1759761527.9375443
sensor_3,False,0.195,0.57,1759761528.0591073
sensor_5,True,0.11,0.4,1759761529.9381385
sensor_2,False,0.189,0.3,1759761530.059839
sensor_6,True,0.086,0.58,1759761531.9386249
sensor_9,False,0.069,0.54,1759761532.0605638
sensor_2,True,0.083,0.43,1759761533.939285
sensor_10,True,0.107,0.45,1759761534.0612435
sensor_5,True,0.111,0.41,1759761535.9399524
sensor_10,False,0.194,0.31,1759761536.0619903
